hits_count,reads_count,hits_count_pro,ratio_hits_prom,orf_len,insertion_index,NI,NI_ratio,HFI_normalized,orf,label
-0.44034641613356407,-0.24811755148298595,5,0.4,-0.8721641992675694,0.021052631578947368,0.4318325935320228,0.4577205882352942,111,YBL062W,non_ess
0.4276119596593202,0.19273368501574412,3,0.7586206896551724,0.6820199479603737,0.011004784688995215,0.2394593039976992,1.0849802371541502,390,YBL061C,non_ess
0.6012036348178971,0.062218516315462186,9,0.76,0.6574801982673009,0.012603005332040715,0.2940977625838712,1.0504807692307692,238,YBL060W,non_ess
-0.035299174096884746,-0.14950609068721737,0,0.25,-0.6267667023368415,0.02307692307692308,0.5581730769230769,0.4033613445378152,467,YBL059W,non_ess
-0.32461863269451285,-0.2945229447986418,3,0.5714285714285714,-0.06235245939616748,0.007867820613690008,0.19129231323405346,3.608695652173913,275,YBL058W,non_ess
-0.09316306581641037,-0.33802800103206904,8,1.6,-0.6485798131751285,0.02236421725239616,0.55634819904591,1.6241217798594851,160,YBL057C,non_ess
-0.09316306581641037,-0.20751283233178713,0,1.15,0.06034628906919645,0.009957325746799429,0.2726670433952337,1.738095238095238,263,YBL056W,non_ess
-0.09316306581641037,-0.22781519190738653,7,1.1428571428571428,-0.07598565367009681,0.011146496815286623,0.2768645983151839,1.607825295723385,254,YBL055C,non_ess
-0.2088908492554616,-0.3322273268676121,1,0.6,0.21576470379199075,0.007609384908053266,0.18932308180088772,2.2716049382716053,208,YBL054W,non_ess
-0.7875297664507178,-0.43083878766338063,5,1.25,-0.8776174769771412,0.0053475935828877,0.14458067040563452,2.293706293706294,188,YBL053W,non_ess
0.3697480679397946,-0.0015888994935645325,0,0.6818181818181818,1.0501161933564656,0.008817635270541082,0.23839874871694605,0.9383343928798475,510,YBL052C,non_ess
0.8326592016959995,0.28264413456482723,0,0.0,0.6056740600263695,0.014955134596211362,0.4046335569562499,0.7515923566878979,413,YBL051C,non_ess
-0.6139380912921409,-0.43373912474560916,0,2.0,-0.314112113654729,0.005030181086519115,0.12940802711002858,3.5849056603773586,610,YBL050W,ess
-0.6718019830116665,-0.40763609100555276,1,1.1538461538461535,-0.839444533010139,0.009615384615384616,0.2242811799850635,0.6242424242424243,133,YBL049W,non_ess
-0.6718019830116665,-0.1466057536049889,0,0.5,-0.9348768929276443,0.012861736334405145,0.29727848311068383,0.651006711409396,140,YBL048W,non_ess
1.5848897940498325,0.5958805394455039,8,1.125,2.5497675634886914,0.010373944511459591,0.21029216331704526,1.6160206718346253,983,YBL047C,non_ess
0.4276119596593202,-0.021891259069163945,5,0.9473684210526316,-0.013272960010021909,0.017358490566037738,0.3587619539932799,1.435160680529301,669,YBL046W,non_ess
